Company,Address 1,Address 2,ZIP Code,City,Region,Country,Phone,Contact,Website,Responsive,Email,Facebook,Twitter,GooglePlus,Linkedin,Keyword,Industry
Havien Ltd,3 Ailsa Rd,,BT18 0AS,Holywood,,UK,028 9042 1660,,,,,,,,,financial planners,Financial Planners
Leeburn Financial Planning NI Ltd,56 Bachelors Walk,,BT28 1XN,Lisburn,,UK,028 9266 0661,,http://www.leeburnfinancial.com,,,,http://twitter.com/leeburnFP,,,financial planners,Financial Planners
Modus Tax Consultancy,151 Mallusk Rd,,BT36 4QN,Newtownabbey,,UK,028 9083 2120,,http://www.modustaxconsultancy.co.uk,,modustaxconsultancy@gmail.com,,,,,financial planners,Financial Planners
JT Maxwell Ltd,"Unit 6, Lagan House, Sackville St",,BT27 4AB,Lisburn,,UK,028 9244 8112,,,,,,,,,financial planners,Financial Planners
Black Pearl Finance & Property,259 Glebe Rd,,BT36 6NF,Newtownabbey,,UK,07828 471950,,http://www.blackpearlfp.com,,,,,,,financial planners,Financial Planners
Brewster Financial Services,35 Railway St,,BT28 1XP,Lisburn,,UK,028 9266 3271,,http://www.brewsterfs.co.uk,,,,,,,financial planners,Financial Planners
Downview Finance Ltd,14 Downview Rd,,BT38 8RX,Carrickfergus,,UK,07710 445806,,,,,,,,,financial planners,Financial Planners
Regan Financial,22 Whitethorn,,BT38 8FH,Carrickfergus,,UK,028 9085 2848,,http://www.reganfinancial.co.uk,,,,,,,financial planners,Financial Planners
Ivan Whan Financial Solutions,109 Old Ballynahinch Rd,,BT27 6TH,Lisburn,,UK,028 9263 8902,,,,,,,,,financial planners,Financial Planners
Integritas Financial Planning,17 Grays Hill,,BT20 3BB,Bangor,,UK,028 9127 2526,,,,,,,,,financial planners,Financial Planners
Incredible Compliance Services,16 Ballymacoss Court,,BT28 2ZR,Lisburn,,UK,07767 227310,,,,,,,,,financial planners,Financial Planners
Forward Financial Planning Ltd,9 Golden Glen Rd,,BT23 4YT,Newtownards,,UK,028 9182 6767,,http://www.my-money.me,,,https://www.facebook.com/mymoney.me/,https://twitter.com/mymoney_me,https://plus.google.com/+ForwardfinancialOrg,,financial planners,Financial Planners
Mortgage Choice,23 Antrim St,,BT28 1AU,Lisburn,,UK,028 9244 1945,,http://www.mortgagechoice-ni.co.uk,,,,,,,financial planners,Financial Planners
MHM,Cromwells Highway,,BT27 5DH,Lisburn,,UK,028 9210 9412,,,,,,,,,financial planners,Financial Planners
The Brokerage,"6a, Castle St",,BT23 5DZ,Newtownards,,UK,028 9187 0202,,,,,,,,,financial planners,Financial Planners
Fairstone Financial Management,18 Crescent Business Park,,BT28 2GN,Lisburn,,UK,028 9260 5088,,http://www.fairstoneni.co.uk,,info@fairstoneni.co.uk,https://www.facebook.com/FairstoneNI,https://twitter.com/FairstoneNI,,https://www.linkedin.com/company-beta/2662968/,financial planners,Financial Planners
Elite Financial Services,"Suite 102, Lisburn Enterprise Centre",,BT28 2BP,Lisburn,,UK,028 9266 8266,,,,,,,,,financial planners,Financial Planners
Northern Financial Services Ltd,47 Creevy Rd,,BT27 6UX,Lisburn,,UK,07889 181803,,,,,,,,,financial planners,Financial Planners
Milecross Financial Solutions,42 Milecross Rd,,BT23 4SR,Newtownards,,UK,028 9182 8255,,http://milecrossfinancialsolutions.co.uk/,,,,,,,financial planners,Financial Planners
David Smyth Practice,2 Plantation Drive,,BT27 5BJ,Lisburn,,UK,028 9266 6349,,,,,,,,,financial planners,Financial Planners
1 4 U Financial Solutions Ltd,96 Dufferin Avenue,,BT20 3AD,Bangor,,UK,02891 456262,,,,,,,,,financial planners,Financial Planners
G & H Bell (Life & Pensions) Ltd,6d Lisburn St,,BT26 6AB,Hillsborough,,UK,028 9268 8952,,,,,,,,,financial planners,Financial Planners
Aspects Financial Ltd,"Sketrick House, 16, Jubilee Rd",,BT23 4YH,Newtownards,,UK,028 9131 0342,,http://www.aspectsfinancial.com,,info@aspectsfinancial.com,https://www.facebook.com/AspectsIFA/,https://twitter.com/aspectsIFA,,https://www.linkedin.com/company/aspects-financial-ltd,financial planners,Financial Planners
Italian Investments,7 Old Priory Close,,BT23 4PZ,Newtownards,,UK,07754 463967,,http://www.italianinvestments.co.uk,,,,,,,financial planners,Financial Planners
The Mortgage Shop,14 Frances St,,BT23 7DN,Newtownards,,UK,028 9181 4555,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
Gent & Craig Insurances Ltd,81 High Street,,BT20 5BD,Bangor,,UK,028 9145 7060,,http://www.ybs.co.uk,,,https://www.facebook.com/yorkshirebuildingsociety,https://twitter.com/Yorkshire_BS,,http://www.linkedin.com/company/yorkshire-building-society?trk=top_nav_home,financial planners,Financial Planners
The Mortgage Shop,31 High St,,BT38 7AN,Carrickfergus,,UK,028 9336 4212,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
Welby & Associates,"The House Of Vic Ryn, Rathdown Walk",,BT28 2RF,Lisburn,,UK,028 9262 2910,,http://www.welbyassociates.co.uk,,designed@studio55.ie,https://www.facebook.com/WelbyAssociates,https://twitter.com/InfoWelby,https://plus.google.com/117170181738760901520/about,http://www.linkedin.com/company/welby-&amp;-associates,financial planners,Financial Planners
Abacus Investment Solutions Ltd,2 Glen Manor,,BT20 3GL,Bangor,,UK,028 9127 5574,,,,,,,,,financial planners,Financial Planners
Mortgage Shop,107 Main Street,,BT20 5BD,Bangor,,UK,028 9124 1310,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
Sydney Johnston Financial Services,46 Scotch Quarter,,BT38 7DP,Carrickfergus,,UK,028 9336 9191,,http://www.sjfinancials.com,,david@careyandjohnston.com,,,,,financial planners,Financial Planners
Pyper Financial Planning,5 Belfast Road,,BT23 6HX,Newtownards,,UK,028 9752 8175,,http://www.financialforesight.co.uk,,jsmyth@financialforesight.co.uk,http://www.facebook.com/FinancialForesight,,,,financial planners,Financial Planners
The Mortgage Shop,74 High St,,BT20 5AZ,Bangor,,UK,028 9147 7475,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
Financial Foresight,40 Main St,,BT39 9AA,Ballyclare,,UK,028 9332 2822,,http://www.financialforesight.co.uk,,jsmyth@financialforesight.co.uk,http://www.facebook.com/FinancialForesight,,,,financial planners,Financial Planners
Lighthousetemple,"Unit 84, Enterprise House, 2-4, Balloo Avenue",,BT19 7QT,Bangor,,UK,028 9127 1525,,,,,,,,,financial planners,Financial Planners
Financial Solutions NI LLP,32 Church St,,BT20 3HY,Bangor,,UK,028 9127 2272,,,,,,,,,financial planners,Financial Planners
Ardtalla Consulting Ltd,5c The Square,,BT26 6AG,Hillsborough,,UK,028 9268 3366,,http://www.ardtallaconsulting.com,,,,,,,financial planners,Financial Planners
Arthur Dodds & Co.Ltd,"Unit 3 Wallace Studios 27, Wallace Avenue",,BT27 4AE,Lisburn,,UK,028 9264 0730,,http://www.arthurdodds.co.uk,,,,,,,financial planners,Financial Planners
Precise Protect Ltd,10a Hamilton Rd,,BT20 4LE,Bangor,,UK,028 9146 4474,,,,,,,,,financial planners,Financial Planners
The Financial Research Partnership,114 Abbey St,,BT20 4JB,Bangor,,UK,028 9147 9111,,,,,,,,,financial planners,Financial Planners
Logic Financial Planning,17 Grays Hill,,BT20 3BB,Bangor,,UK,028 9147 7016,,,,,,,,,financial planners,Financial Planners
Sesame Ltd,5 Rathmore Avenue,,BT19 1DH,Bangor,,UK,0845 122 1515,,http://www.sesame.co.uk,,,,,,,financial planners,Financial Planners
Independent Mortgage & Investment Advisors,11 Hamilton Rd,,BT20 4JP,Bangor,,UK,028 9145 0000,,http://www.imia.co.uk,,,,,,,financial planners,Financial Planners
Halliday Financial Guidance,32 Hamilton Rd,,BT20 4LE,Bangor,,UK,028 9147 2634,,,,,,,,,financial planners,Financial Planners
Customer First Financial Services,17 Glendale Avenue,,BT20 4UG,Bangor,,UK,07810 854804,,,,,,,,,financial planners,Financial Planners
Julie Martin Financial Ltd,57a Prospect Rd,,BT20 5DF,Bangor,,UK,028 9185 9630,,,,,,,,,financial planners,Financial Planners
The Mortgage Shop,51 Main St,,BT39 9AA,Ballyclare,,UK,028 9344 9406,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
S & C Financial Services,3 Cuttles Close,,BT23 5YP,Newtownards,,UK,07753 816076,,,,,,,,,financial planners,Financial Planners
The Mortgage Shop,"21 Carnmoney Rd, Glengormley",,BT36 6HL,Newtownabbey,,UK,028 9083 0550,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
One Stop Mortgage Shop,"Unit 7, Bow St Mall, Bow St",,BT28 1AW,Lisburn,,UK,028 9260 3131,,http://www.onestopmortgageshop.co.uk,,,,,,,financial planners,Financial Planners
The Mortgage Shop,17 Bow St,,BT28 1BJ,Lisburn,,UK,028 9266 4123,,http://www.themortgageshop.net,,,https://www.facebook.com/TheMortgageShopNorthernIreland,https://twitter.com/MortgageShopNI,,,financial planners,Financial Planners
MB Financial Consultancy,7 Donegall Square West,,BT1 6JH,Belfast,,UK,028 9091 8391,,,,,,,,,financial planners,Financial Planners
Cumbria Mortgage Directory Financial Solutions Ltd,39 Lowther St,,CA3 8EP,Carlisle,,UK,01228 882880,,http://www.cmdfs.co.uk,,info@cmdfs.co.uk,,,,,financial planners,Financial Planners
Robinson + Co Chartered Accountants,,CA14,,Workington,,UK,01900 603623,,http://www.robinsonco.co.uk,,,,https://twitter.com/robinsonco100,,,financial planners,Financial Planners
Alpha Financial Advice Ltd,Suite 4 Riverside House Warwick Roa,,CA1 2BS,Carlisle,,UK,01228 540866,,http://www.alphaadvice.co.uk,,,,,,,financial planners,Financial Planners
Cumberland Financial Services Ltd,38 Fisher St,,CA3 8RQ,Carlisle,,UK,01228 403166,,http://www.cumberland.co.uk,,,https://www.facebook.com/CumberlandBuildingSociety/,https://twitter.com/CumberlandBS,,,financial planners,Financial Planners
Financial Concepts Ltd,2 The Crescent,,CA1 1QN,Carlisle,,UK,01228 597986,,http://www.financialconcepts.co.uk,,,https://www.facebook.com/FinancialConceptsCharteredFinancialPlanners,https://twitter.com/FinConceptsLtd,,https://www.linkedin.com/in/financial-concepts-536289109/,financial planners,Financial Planners
Edwards & Pringle,60 Warwick Rd,,CA1 1DR,Carlisle,,UK,01228 547114,,,,,,,,,financial planners,Financial Planners
Stan Sherlock Associates,26 Lowther Street,,CA3 8DA,CARLISLE,,UK,01228 598821,,,,,,,,,financial planners,Financial Planners
Adcroft Hilton Ltd,"17 Spinners Yard, Fisher Street",,CA3 8RE,Carlisle,,UK,01228 558899,,http://www.adcrofthilton.co.uk,,recover@adcrofthilton.co.uk,https://www.facebook.com/pages/Adcroft-Hilton-Ltd/805270146194561?fref=nf,https://twitter.com/AdcroftHLtd,,,financial planners,Financial Planners
Investacc Ltd,Port Rd Business Park,,CA2 7AF,Carlisle,,UK,01228 538988,,http://www.investacc.co.uk,,,,,,,financial planners,Financial Planners
Saint Financial Services,"Sterling House, 3, Wavell Drive",,CA1 2SA,Carlisle,,UK,01228 548043,,http://www.saint.co.uk,,,,https://twitter.com/Saints_Accs,,https://www.linkedin.com/company-beta/2611890/,financial planners,Financial Planners
ARC Eden Ltd,1c Wavell Drive,,CA1 2ST,Carlisle,,UK,01228 830003,,http://www.arceden.com,,,,http://twitter.com/share?url=https://www.arcedensecure.com/&amp;text=Home+,,,financial planners,Financial Planners
Dodd Murray Ltd,"Fifteen Montgomery Way, Rosehill Ind Est",,CA1 2RW,Carlisle,,UK,01228 522258,,http://www.doddmurray.co.uk,,,,,,,financial planners,Financial Planners
David Wilson Financial Management,22 Naworth Drive,,CA3 0DD,Carlisle,,UK,01228 592288,,,,,,,,,financial planners,Financial Planners
Brookson Financial Services Ltd,"Unit 7, Clifford Court, Cooper Way",,CA3 0JG,Carlisle,,UK,01228 550055,,,,,,,,,financial planners,Financial Planners
Truly Independent Ltd,"Pacific House, Fletcher Way",,CA3 0LJ,Carlisle,,UK,0845 0537202,,http://www.trulyonline.co.uk,,info@trulyonline.co.uk,https://www.facebook.com/TrulyIndependentLtd/,https://twitter.com/trulyltd,,https://www.linkedin.com/company-beta/3098709/,financial planners,Financial Planners
Mark Nield Wealth Management,"Pacific House, Fletcher Way",,CA3 0LJ,Carlisle,,UK,07825 634029,,http://www.marknieldwm.co.uk,,,,,,,financial planners,Financial Planners
MIKE TURNEY WEALTH MANAGEMENT,"Pacific House, Fletcher Way",,CA3 0LJ,Carlisle,,UK,07850 580108,,http://www.miketurneywealthmanagement.co.uk,,,,,,,financial planners,Financial Planners
Truly Independent,7 Solway View,,CA5 6HR,Carlisle,,UK,07946 438807,,http://www.trulyonline.co.uk,,info@trulyonline.co.uk,https://www.facebook.com/TrulyIndependentLtd/,https://twitter.com/trulyltd,,https://www.linkedin.com/company-beta/3098709/,financial planners,Financial Planners
Medical Investment & Financial Management Ltd,90 The Hawthorns,,DG16 5QA,Gretna,,UK,01461 339958,,http://www.mifm.co.uk,,,,,,,financial planners,Financial Planners
Tarn Wealth Management,Paving Brow,,CA8 1QT,Brampton,,UK,07496 652426,,http://www.tarnwealthmanagement.co.uk,,scott.kerr@sjpp.co.uk,,,,,financial planners,Financial Planners
Marrs Benson Financial Services,The Mill Station Rd,,CA7 9BA,Wigton,,UK,016973 42556,,,,,,,,,financial planners,Financial Planners
Scrutton Bland,Milton Hall Ely Rd,,CB24 6WZ,Cambridge,,UK,01223 657270,,http://www.scruttonbland.co.uk?utm_source=yell&utm_medium=referral&utm_campaign=yell&utm_source=yell&utm_medium=referral&utm_campaign=yell,,,,https://twitter.com/ScruttonBland,,,financial planners,Financial Planners
Old Royle Wealth Management Ltd,"Cb1 Business Centre, 20, Station Road",,CB1 2JD,Cambridge,,UK,01223 785825,,http://www.oldroyle.co.uk/,,info@oldroyle.co.uk,https://www.facebook.com/oldroylewealth,http://www.twitter.com/oldroyle,https://plus.google.com/105329326169212181393/about?hl=en,https://www.linkedin.com/company/old-royle-wealth-management-ltd?trk=vsrp_companies_res_sec_act&#038;trkInfo=VSRPsearchId%3A3026696821437055202579%2CVSRPtargetId%3A10067031%2CVSRPcmpt%3Aprimary,financial planners,Financial Planners
Cantab Asset Management,35 Hills Rd,,CB2 1NT,Cambridge,,UK,01223 522000,,http://www.cantabam.com,,,,https://twitter.com/cantabam,,https://www.linkedin.com/company/1971504/,financial planners,Financial Planners
Matrix Financial,32 Newmarket Rd,,CB5 8DT,Cambridge,,UK,01223 365340,,http://www.matrixfinancial.co.uk,,advice@matrixfinancial.co.uk,,,,,financial planners,Financial Planners
Varsity Finance Ltd,"1st floor, 351, Newmarket Rd",,CB5 8JG,Cambridge,,UK,01223 322278,,http://www.varsityfinance.co.uk,,,,,,,financial planners,Financial Planners
Chater Allan Financial Services,"Beech House, 4a, Newmarket Rd",,CB5 8DT,Cambridge,,UK,01223 354233,,http://www.chaterallanfs.co.uk,,enquiries@chaterallanfs.co.uk,,,,,financial planners,Financial Planners
City Financial Network Ltd,"98a, Mill Rd",,CB1 2BD,Cambridge,,UK,0800 9774742,,,,,,,,,financial planners,Financial Planners
Dartington Wealth Management Ltd,"5b, Clifton Court",,CB1 7BN,Cambridge,,UK,01223 211122,,http://www.dartingtonwealth.co.uk?utm_source=yell&utm_medium=referral&utm_campaign=yell,,,https://www.facebook.com/dartington.wealth.management/,https://twitter.com/DartingtonWM,https://plus.google.com/110083653427467215847,,financial planners,Financial Planners
James Oram,6 Brunswick Terrace,,CB5 8DG,Cambridge,,UK,01223 313337,,http://www.jamesoram.com,,enquiries@jamesoram.com,,,,,financial planners,Financial Planners
Dartington Employee Benefits,5b Clifton Court,,CB1 7BN,Cambridge,,UK,01223 275172,,http://www.dartingtonbenefits.co.uk,,,https://www.facebook.com/dartington.wealth.management/,https://twitter.com/DartingtonWM,https://plus.google.com/110083653427467215847,https://www.linkedin.com/company-beta/21701911/&#10;,financial planners,Financial Planners
Cambridge Pensions,32 Newmarket Rd,,CB5 8DT,Cambridge,,UK,01223 755208,,http://www.cambridgepensions.co.uk,,info@cambridgepensions.co.uk,https://www.facebook.com/CambridgePensions,https://twitter.com/campensions,,https://www.linkedin.com/in/elliottwilsonmatrix/,financial planners,Financial Planners
Key Financial Partnership,238a Milton Rd,,CB4 1LQ,Cambridge,,UK,01223 420053,,http://www.kfp123.com,,,,,,,financial planners,Financial Planners
Towry Ltd,"Lockton House, Clarendon Road",,CB2 8FH,Cambridge,,UK,01223 452840,,http://www.towry.com,,,https://www.facebook.com/tilneygroup,https://twitter.com/tilneygroup,,https://www.linkedin.com/company/tilney-group,financial planners,Financial Planners
Cambridge Investments Ltd,"Threadneedle House, 19-21, George Iv St",,CB2 1HH,Cambridge,,UK,01223 365656,,http://www.cambridgeinvestments.co.uk,,enquiries@cambridgeinvestments.co.uk,,,,,financial planners,Financial Planners
Towry Ltd,"First floor, Lockton House, Clarendon Rd",,CB2 8FH,Cambridge,,UK,0845 788 9933,,http://www.towry.com,,,https://www.facebook.com/tilneygroup,https://twitter.com/tilneygroup,,https://www.linkedin.com/company/tilney-group,financial planners,Financial Planners
JRC Wealth Management Ltd,"Flat 8 Parkhouse 40, Queen Ediths Way",,CB1 8PW,Cambridge,,UK,01223 240838,,http://www.jrcwealthmanagement.co.uk,,,,,,,financial planners,Financial Planners
Beauwater Ltd,"The Trapezium, 186a, Victoria Rd",,CB4 3LG,Cambridge,,UK,01223 322278,,http://www.beauwater.co.uk,,,,,,,financial planners,Financial Planners
Norfolk Mortgage Line,268 Milton Rd,,CB4 1LQ,Cambridge,,UK,01953 600003,,,,,,,,,financial planners,Financial Planners
NW Brown Group Ltd,"Richmond House, 16-20, Regent St",,CB2 1DB,Cambridge,,UK,01223 357131,,http://www.nwbrown.co.uk,,,,,,,financial planners,Financial Planners
Price Bailey Private Client,"Tennyson House, Cambridge Business Park, Cowley Rd",,CB4 0WZ,Cambridge,,UK,01223 565035,,http://www.pricebailey.co.uk,,,,http://www.twitter.com/cambschamber,,http://www.linkedin.com/company/price-bailey-llp,financial planners,Financial Planners
Stuart James Clark Financial Services,33 Izaak Walton Way,,CB4 1TY,Cambridge,,UK,01223 223668,,http://www.ap-financialservices.co.uk,,phil@ap-financialservices.co.uk,,,,,financial planners,Financial Planners
Idealistic Financial Services Ltd,10 Speedwell Close,,CB1 9YZ,Cambridge,,UK,07848 973293,,,,,,,,,financial planners,Financial Planners
Essential Service Consultant,4 Wulfstan Way,,CB1 8QH,Cambridge,,UK,07397 852109,,http://www.craigfln.acnshop.eu,,craigcfln@gmail.com,,,,,financial planners,Financial Planners
Tyrrell & Co Independent Financial Advisers LLP,"Suite D, South Cambridge Business Park",,CB22 3JH,Cambridge,,UK,01223 832477,,http://www.tyrrellandcompany.co.uk,,info@tyrrellandcompany.co.uk,https://www.facebook.com/tyrrellandcompany/,https://twitter.com/tyrrellandco,https://plus.google.com/100093424883646087309/posts,https://www.linkedin.com/company/tyrrell-&#038;-company,financial planners,Financial Planners
Ashcourt Rowan Financial Planning Ltd,"Chartwell House, 620, Newmarket Rd",,CB5 8LP,Cambridge,,UK,01223 412345,,http://www.ashcourt.uk.com,,,,,,,financial planners,Financial Planners
Sensible Finance Ltd,"Future Business Centre, The Hive, Kings Hedges Rd",,CB4 2HY,Cambridge,,UK,07868 753550,,http://www.sensiblefinance.org.uk,,,,,,,financial planners,Financial Planners
Mark Graddage,16 Perne Rd,,CB1 3RT,Cambridge,,UK,01223 211873,,,,,,,,,financial planners,Financial Planners
Accountancy & Finance,9 Highfield Rd,,CB24 9PF,Cambridge,,UK,01223 693818,,http://www.accountancyandfinance.co.uk,,mark@accountancyandfinance.co.uk,https://www.facebook.com/accountancyandfinance/,https://twitter.com/AccFinance_,https://plus.google.com/u/0/111915791696177747453,https://www.linkedin.com/company/accountancy-and-finance-uk/,financial planners,Financial Planners
Granta Financial Services Ltd,24 Champneys Walk,,CB3 9AW,Cambridge,,UK,01223 311500,,http://www.grantafinancial.co.uk,,tony@grantafinancial.com,,,,,financial planners,Financial Planners
Mike Malster & Co.Ltd,"Livanos House, Granhams Rd",,CB2 5LQ,Cambridge,,UK,01223 844422,,,,,,,,,financial planners,Financial Planners
Schott OFT,62 Church End,,CB1 3LB,Cambridge,,UK,01223 853186,,http://www.schott-oft.com,,,,,,,financial planners,Financial Planners
Peter Garside & Co,"Greystones, 1, School Hill, High St",,CB24 9JE,Cambridge,,UK,01223 232266,,,,,,,,,financial planners,Financial Planners
Chase de Vere Independent Financial Advisers Ltd,"first floor, Unit 3, Wellbrook Court",,CB3 0NA,Cambridge,,UK,0345 609 2002,,http://www.chasedevere.co.uk,,patrick.connolly@chasedevere.co.uk,,https://twitter.com/ChasedeVere,,https://www.linkedin.com/company/chase-de-vere,financial planners,Financial Planners
Perpetual Payments Ltd,"Quern House, Unit C3, Mill Court",,CB22 5LD,Cambridge,,UK,0845 6430418,,http://www.perpetualpayments.com,,,,,,,financial planners,Financial Planners
Premier Investment Management Services Ltd,"Capital House, 3, Bensteads End",,CB21 5JS,Cambridge,,UK,01223 882422,,http://www.pims-uk.com,,pims@globalnet.co.uk,,,,,financial planners,Financial Planners
Money Matters Wealth Management,"Pioneer House, Vision Park, Chivers Way",,CB24 9NL,Cambridge,,UK,01223 233331,,http://www.mmwm.co.uk,,info@mmwealth.co.uk,,,,,financial planners,Financial Planners
Saunderson Asset Management Ltd,"Longacre, Haverhill Rd",,CB22 5BX,Cambridge,,UK,01223 846000,,http://www.saunderson.org,,,,,,,financial planners,Financial Planners
Moneyology Ltd,16 Burghley Rise,,CB25 0RS,Cambridge,,UK,01638 743857,,http://www.moneyology.co.uk,,,,,,,financial planners,Financial Planners
Downing Financial Management Ltd,10 Headley Gardens,,CB22 5JZ,Cambridge,,UK,01223 846726,,http://www.downingfinancial.co.uk,,,,,,,financial planners,Financial Planners
HC Wealth Management Ltd,7 Church Street,,CB23 1HU,Cambridge,,UK,01223 264636,,http://www.hcwm.co.uk,,louise.norman@hcwm.co.uk,,,,,financial planners,Financial Planners
Chapel Independent Financial Advisers,"De-Salis House, 6, Hillway",,CB21 4JE,Cambridge,,UK,01223 892821,,,,,,,,,financial planners,Financial Planners
Cambridge Wealth Management Ltd,"Unit 6, Bennell Court, West St",,CB23 7EN,Cambridge,,UK,01954 717712,,http://www.cambridgewealth.co.uk,,stuart.colman@cambridgewealth.co.uk,,,,,financial planners,Financial Planners
Key Financial Partnership,22 North Rd,,CB22 4NZ,Cambridge,,UK,01223 521240,,http://www.kfponline.co.uk,,guy.storey@kfponline.co.uk,,,,,financial planners,Financial Planners
Maidenhead & Twyford Insurance Brokers,"Unit 10, Bennell Court, West Street",,CB23 7EN,Cambridge,,UK,01223 264288,,,,,,,,,financial planners,Financial Planners
Positive Solutions (Financial Services) Ltd,47 Egremont Rd,,CB23 7XR,Cambridge,,UK,01954 211351,,,,,,,,,financial planners,Financial Planners
Pinney Moore & Co.Ltd,"Crystal House, Anderson Rd",,CB24 4UL,Cambridge,,UK,01954 234370,,http://www.pinneymoore.co.uk,,,,,,,financial planners,Financial Planners
Robert Byrne Investments,"The Annex, 16, Orchard Close",,CB22 7PT,Cambridge,,UK,01223 874293,,,,,,,,,financial planners,Financial Planners
Benchmark Standard Ltd,132 Boxworth End,,CB24 4RA,Cambridge,,UK,01954 200003,,http://www.benchmarkstandard.co.uk,,,,,,,financial planners,Financial Planners
Granite Coast Ltd,6 Tunbridge Court Tunbridge Lane,,CB25 9TU,Cambridge,,UK,01223 853599,,http://www.granitecoast.co.uk,,,,,,,financial planners,Financial Planners
Stevens Financial Ltd,1 St. Johns Way,,CB23 6EU,Cambridge,,UK,0845 2602302,,http://www.stevensfinancial.co.uk,,,,,,,financial planners,Financial Planners
Independent Financial Solutions,16 Low Rd,,CB25 0EJ,Cambridge,,UK,01638 615343,,http://www.independent-financialsolutions.co.uk,,info@independent-financialsolutions.co.uk,,,,,financial planners,Financial Planners
R H Financial Ltd,"The Meadows, Joiners Rd",,CB21 4NP,Cambridge,,UK,01223 890770,,,,,,,,,financial planners,Financial Planners
JP Associates Financial Planning Ltd,24 High St,,CB22 4LT,Cambridge,,UK,01223 837737,,,,,,,,,financial planners,Financial Planners
Medical & Financial Ltd,16 Silver Lane,,PE27 4SL,St. Ives,,UK,01480 463551,,http://www.medicalandfinancial.com/,,,,,,,financial planners,Financial Planners
Price Bailey Private Client,3 Morleys Place High St,,CB22 3TG,Cambridge,,UK,01223 578787,,http://www.pricebailey.co.uk,,,,http://www.twitter.com/cambschamber,,http://www.linkedin.com/company/price-bailey-llp,financial planners,Financial Planners
Money Planning,1 The Rustons,,CB22 4SG,Cambridge,,UK,01223 833119,,http://www.moneyplanning-ifa.co.uk,,,,,,,financial planners,Financial Planners
B.V Services,185 High St,,CB24 8RX,Cambridge,,UK,01954 251521,,,,,,,,,financial planners,Financial Planners
Pemberton Graham & Shepherds Ltd,"2 The Sidings, Station Rd",,SG8 6PZ,Royston,,UK,01763 262935,,,,,,,,,financial planners,Financial Planners
LEBC Group Ltd,"Upper Pendrill Court, Ermine St North",,CB23 3UY,Cambridge,,UK,01480 830759,,http://www.lebc-group.com,,enquiry@lebc-group.com,,https://twitter.com/lebcgroup,,https://www.linkedin.com/company/lebc-group,financial planners,Financial Planners
JP Financial Management Ltd,"Unit 2, The Sidings, Station Rd",,SG8 6PZ,Royston,,UK,01763 262258,,http://www.jp-fm.co.uk,,,,,,,financial planners,Financial Planners
Gibbs Denley Financial Services Ltd,"Crystal House, Buckingway Business Park",,CB24 4UG,Cambridge,,UK,01954 233650,,http://www.gibbsdenley.co.uk,,financial@gibbsdenley.co.uk,https://www.facebook.com/gibbsdenley,https://twitter.com/GibbsDenley,https://plus.google.com/107611652018467195903/,https://www.linkedin.com/company/gibbs-denley-insurance-services,financial planners,Financial Planners
Blenheim Investments,9 Church Rd,,CB7 5XT,Ely,,UK,01223 508000,,http://www.blenheim-investments.co.uk,,,,,,,financial planners,Financial Planners
Trillium Financial Planning Ltd,18 The Avenue,,CB8 9AA,Newmarket,,UK,01638 667198,,http://www.trilliumfp.co.uk,,,,,,,financial planners,Financial Planners
HFL Advisory Services Ltd,"Hfl House, 1, Saxon Way",,SG8 6DN,Royston,,UK,01763 261366,,http://www.hflfinancial.com,,,,https://twitter.com/search?q=%23macmillancoffeemorning2017,,,financial planners,Financial Planners
Frank C Barker Financial Services,"Maple House, 48a, Westley Waterless",,CB8 0RQ,Newmarket,,UK,01638 508578,,,,,,,,,financial planners,Financial Planners
Medical Assurance Bureau,"7d, High St",,PE28 9LQ,Huntingdon,,UK,01480 357000,,,,,,,,,financial planners,Financial Planners
Charters Independent Mortgage Brokers,2 Wordsworth Close,,SG8 5TG,Royston,,UK,07450 086980,,,,,,,,,financial planners,Financial Planners
Stockdale Independent Financial Services,"The Hazels, Priory Rd",,PE27 4SD,St. Ives,,UK,01480 467809,,,,,,,,,financial planners,Financial Planners
Mattioli Woods plc,Cheveley House Fordham Rd,,CB8 7XN,Newmarket,,UK,01638 564230,,http://www.mattioliwoods.com,,info@mattioliwoods.com,https://www.facebook.com/MattioliWoods,https://twitter.com/MattioliWoods,https://plus.google.com/+mattioliwoods/posts,https://www.linkedin.com/company/mattioli-woods-plc,financial planners,Financial Planners
